dni,nombre,edad,genero,altura
88135653,Carlos,29,M,1.69
12988287,Ana,21,F,1.7
63718396,Sofía,27,F,1.83
15367740,Carmen,33,F,1.48
71986291,Diego,69,M,1.62
88568058,Ana,76,F,1.49
65030674,Rosa,80,F,1.64
99562553,Miguel,64,M,1.69
59027939,Diego,57,M,1.79
55899664,Pedro,23,M,1.91
55724683,Luis,70,M,1.94
28477893,Luis,61,M,1.86
42262897,Miguel,19,M,1.72
47253468,Lidia,42,F,1.8
67831741,Lucía,35,F,1.54
42118616,Juan,71,M,1.59
82608427,Fernando,52,M,1.81
51366420,Pedro,19,M,1.64
72335401,Ana,51,F,1.56
95297832,Patricia,55,F,1.67
75402496,Ricardo,34,M,1.76
91656121,Patricia,48,F,1.82
20394099,Lucía,47,F,1.62
32477194,Miguel,58,M,1.75
11230788,Ana,63,F,1.63
97054855,Rosa,49,F,1.51
69535993,Ricardo,62,M,1.82
24755474,Patricia,76,F,1.81
15993635,Miguel,78,M,1.59
25456965,Patricia,54,F,1.83
79778324,Ana,52,F,1.64
99977112,Elena,66,F,1.69
92134026,Fernando,76,M,1.63
70481244,Lidia,80,F,1.46
87949138,Diego,36,M,1.56
69297649,Claudia,57,F,1.65
19001371,Sofía,70,F,1.83
45796313,Lucía,65,F,1.66
98019299,Carmen,80,F,1.54
52960670,Carlos,74,M,1.82
74265311,Patricia,19,F,1.84
15034793,Fernando,35,M,1.65
71501127,Miguel,56,M,1.56
34678586,María,72,F,1.55
47864451,Lucía,45,F,1.64
68349008,Patricia,59,F,1.84
11169218,Fernando,34,M,1.56
92971039,Diego,65,M,1.65
91245707,Andrés,49,M,1.7
98447276,Sofía,53,F,1.49
45825899,Andrés,37,M,1.79
98294865,Diego,18,M,1.78
28338144,Pedro,37,M,1.64
11508554,Claudia,41,F,1.57
15238084,Andrés,55,M,1.79
73857749,María,53,F,1.53
25270669,Juan,69,M,1.6
39890882,Jorge,43,M,1.9
69665940,Sofía,44,F,1.58
89116969,Sofía,71,F,1.76
53678552,Carmen,69,F,1.48
82184886,Carlos,59,M,1.75
48363976,Diego,68,M,1.58
84196024,Andrés,49,M,1.88
57801451,Rosa,50,F,1.81
74192856,Lucía,80,F,1.68
89968475,Luis,47,M,1.95
85116154,Elena,71,F,1.76
34006443,Rosa,66,F,1.77
64321147,Diego,38,M,1.74
91776335,Jorge,71,M,1.84
12371409,Lidia,65,F,1.65
60323368,Lidia,47,F,1.76
98850302,Lucía,61,F,1.62
41490322,Carlos,56,M,1.61
40403164,Patricia,22,F,1.8
87521497,Juan,41,M,1.87
92811252,Claudia,37,F,1.49
79732011,Andrés,37,M,1.71
59203156,Claudia,48,F,1.83
95731750,Rosa,29,F,1.65
62289442,Luis,21,M,1.8
52685437,Andrés,26,M,1.61
12822737,Carlos,23,M,1.81
62848408,Rosa,48,F,1.64
15203807,Pedro,45,M,1.91
52421410,Andrés,40,M,1.93
21053467,Fernando,34,M,1.68
80699921,Luis,19,M,1.55
86183274,Carmen,25,F,1.78
64454613,Jorge,46,M,1.92
17779227,Patricia,76,F,1.84
38099008,Fernando,80,M,1.94
57193837,Jorge,46,M,1.78
77156523,Rosa,57,F,1.82
91343396,Diego,39,M,1.91
91259341,Patricia,23,F,1.53
51838548,Carmen,19,F,1.69
71008653,Andrés,21,M,1.65
36383247,Ana,58,F,1.53
41921594,Miguel,37,M,1.57
47262247,Lucía,39,F,1.59
92723405,Carlos,74,M,1.87
58462143,Pedro,62,M,1.78
91569789,Carmen,76,F,1.78
41529314,Diego,40,M,1.56
57553737,Jorge,39,M,1.85
17323222,Juan,33,M,1.56
52185491,Jorge,78,M,1.58
22458242,María,23,F,1.61
65647439,Pedro,22,M,1.84
60287325,Rosa,49,F,1.74
78198787,Fernando,37,M,1.92
13395768,Andrés,65,M,1.64
90705386,Ana,68,F,1.55
54827160,Rosa,47,F,1.5
31960746,Ricardo,29,M,1.87
31346666,Lucía,64,F,1.78
22540717,Claudia,28,F,1.55
92010881,Patricia,65,F,1.66
66843541,Carlos,24,M,1.79
38628581,Fernando,27,M,1.55
87812431,Fernando,42,M,1.56
51782119,Ana,20,F,1.76
23770215,Pedro,74,M,1.94
41811731,Carlos,59,M,1.94
19624934,Andrés,27,M,1.88
30305021,María,19,F,1.66
18467336,Claudia,61,F,1.82
81388200,Ana,59,F,1.66
88005973,Diego,78,M,1.58
23918387,Lucía,70,F,1.8
38202671,Carmen,36,F,1.57
89442465,Rosa,58,F,1.52
68540820,Miguel,36,M,1.91
76879382,Sofía,57,F,1.49
91511379,Elena,68,F,1.79
25112177,Rosa,53,F,1.84
93102552,Diego,24,M,1.7
69356543,Claudia,41,F,1.59
16491393,Luis,63,M,1.59
81063521,Miguel,64,M,1.91
29665465,Elena,50,F,1.5
58394245,Sofía,23,F,1.7
87093047,Carlos,31,M,1.84
65682247,Luis,20,M,1.76
61809033,Rosa,32,F,1.66
76732202,Juan,51,M,1.84
82705562,Jorge,19,M,1.72
51975909,Ricardo,19,M,1.61
60904427,Diego,66,M,1.72
53602799,Luis,19,M,1.59
66408767,Sofía,60,F,1.77
22553194,Carlos,62,M,1.85
14130933,Jorge,72,M,1.93
87247777,Rosa,20,F,1.51
13122702,Lucía,26,F,1.62
57415332,Juan,35,M,1.8
35439366,Luis,47,M,1.75
68060113,Carmen,31,F,1.6
90641670,Rosa,78,F,1.66
62755963,Fernando,74,M,1.87
38738441,Sofía,19,F,1.67
43522024,Ricardo,58,M,1.61
70773858,Ana,55,F,1.7
78299372,Claudia,65,F,1.61
48864084,Carlos,40,M,1.91
28694994,Pedro,64,M,1.76
37343600,Ana,40,F,1.67
46901684,Claudia,66,F,1.8
71933293,Carmen,66,F,1.58
24978468,Ricardo,56,M,1.56
87244709,Diego,48,M,1.86
68993657,Luis,27,M,1.8
79111964,Luis,38,M,1.86
49463938,Carlos,69,M,1.78
61297892,Elena,44,F,1.71
44057235,Lidia,29,F,1.8
17021056,María,32,F,1.73
76780085,Pedro,38,M,1.94
92916023,Andrés,51,M,1.57
19752161,María,71,F,1.68
78444192,Ana,42,F,1.55
69852840,Carmen,21,F,1.65
22559828,Lucía,38,F,1.73
57160363,Andrés,39,M,1.82
37592721,Carlos,48,M,1.64
83126279,Lucía,78,F,1.46
54397333,Carlos,77,M,1.66
23171117,Claudia,18,F,1.82
27991818,Pedro,75,M,1.94
27944797,Jorge,34,M,1.7
87856246,Juan,70,M,1.85
87423057,Jorge,53,M,1.66
56791742,Claudia,80,F,1.83
49814757,María,36,F,1.8
29707547,Andrés,49,M,1.64
52502068,Fernando,23,M,1.71
69670417,Carmen,71,F,1.46
60276561,Ana,29,F,1.47
99272757,Carlos,28,M,1.75
16396863,Claudia,34,F,1.7
19356756,Claudia,34,F,1.53
22851403,Pedro,46,M,1.92
99684165,Fernando,31,M,1.88
55088327,Carlos,30,M,1.87
19824404,Sofía,19,F,1.61
72527012,Carlos,73,M,1.82
95899058,Patricia,39,F,1.74
76582588,Ana,29,F,1.58
78863730,Juan,66,M,1.55
47144007,Juan,29,M,1.91
55589873,Juan,48,M,1.9
87349624,Carlos,42,M,1.71
86748585,Andrés,29,M,1.81
30005309,Carmen,25,F,1.75
89011704,María,23,F,1.54
27666118,Ricardo,71,M,1.6
30012963,Carlos,74,M,1.83
68562770,Pedro,38,M,1.9
94290297,Lucía,68,F,1.46
34804781,Lucía,74,F,1.49
40421011,Rosa,39,F,1.49
14780882,Rosa,40,F,1.8
70660187,Andrés,34,M,1.83
16481665,Carmen,29,F,1.76
57253131,Carlos,43,M,1.75
85775145,Jorge,50,M,1.91
62438752,Andrés,56,M,1.91
45428318,Lucía,38,F,1.57
31948150,Andrés,75,M,1.93
23296789,Rosa,68,F,1.55
91634490,María,80,F,1.61
62893237,Jorge,30,M,1.84
21385846,Pedro,40,M,1.8
51987186,Diego,60,M,1.55
14324199,Luis,21,M,1.72
99302828,María,63,F,1.77
50415079,María,43,F,1.79
82688869,Lidia,21,F,1.74
19512755,Claudia,47,F,1.75
78944954,Lucía,47,F,1.8
22246510,Rosa,24,F,1.8
40022997,Ana,48,F,1.58
11810103,Andrés,72,M,1.73
22677118,Claudia,18,F,1.59
21551682,Ana,44,F,1.64
94035740,Sofía,22,F,1.51
79156007,Claudia,73,F,1.5
93630483,Patricia,31,F,1.83
77039425,Fernando,58,M,1.91
36959303,Carlos,79,M,1.87
37552666,Fernando,34,M,1.73
88434911,Patricia,41,F,1.77
32440873,Elena,41,F,1.63
79546791,Diego,39,M,1.81
28328628,María,26,F,1.64
49302068,Carmen,27,F,1.85
45718933,Andrés,46,M,1.58
83683796,Miguel,48,M,1.86
73419622,Luis,45,M,1.94
57058205,Andrés,49,M,1.72
35065972,Andrés,44,M,1.94
91950538,Elena,73,F,1.51
99727560,Elena,55,F,1.8
84836902,Lidia,43,F,1.47
74514301,Lidia,30,F,1.8
50328353,Lidia,42,F,1.73
28198580,Claudia,80,F,1.63
95759845,Andrés,22,M,1.6
18823050,Juan,22,M,1.62
61763308,Carmen,49,F,1.7
13162249,Lucía,62,F,1.52
75729944,Juan,38,M,1.86
48238615,Carlos,79,M,1.64
72899420,Luis,23,M,1.67
66894204,Luis,36,M,1.75
54866133,Carlos,51,M,1.69
72594350,Fernando,50,M,1.65
34233283,Carlos,27,M,1.72
42279611,María,59,F,1.48
81654476,Lucía,29,F,1.66
90397492,Rosa,49,F,1.81
59665146,Elena,46,F,1.71
74007866,Fernando,52,M,1.84
12496822,Ana,55,F,1.71
49359108,Juan,72,M,1.89
52511579,Claudia,29,F,1.58
80309216,Jorge,23,M,1.74
23802705,Carlos,66,M,1.91
57418669,Juan,19,M,1.59
76336624,Sofía,67,F,1.76
26152735,Luis,75,M,1.56
99771479,Carlos,71,M,1.6
45577031,Claudia,44,F,1.85
98582279,Diego,67,M,1.88
64115179,Carmen,50,F,1.51
47455716,Ana,68,F,1.48
22188515,Andrés,26,M,1.66
59656249,Rosa,23,F,1.76
13366937,Andrés,47,M,1.64
29096642,Carlos,65,M,1.6
77166811,Claudia,69,F,1.55
99715044,Juan,21,M,1.93
70995714,María,75,F,1.6
73733323,Pedro,45,M,1.93
29801029,Carlos,22,M,1.9
93792516,Patricia,78,F,1.59
91386001,Lucía,51,F,1.66
34723359,Diego,29,M,1.74
34091753,Carlos,47,M,1.82
26227604,Jorge,58,M,1.57
88419975,Patricia,32,F,1.54
20656309,Sofía,29,F,1.65
49946303,Pedro,32,M,1.95
54772681,Jorge,41,M,1.82
19073319,Miguel,53,M,1.76
35392567,Pedro,70,M,1.63
13487995,Andrés,60,M,1.85
86160170,Lucía,43,F,1.85
35851392,Jorge,56,M,1.84
35370936,Carlos,65,M,1.57
58250135,Luis,51,M,1.59
59053242,Fernando,39,M,1.59
73320262,Carmen,64,F,1.46
28515855,Jorge,65,M,1.58
18945007,Pedro,50,M,1.92
98374723,Diego,55,M,1.82
89486426,Ricardo,19,M,1.68
75863499,Diego,48,M,1.87
16706464,María,32,F,1.46
10636077,Lidia,75,F,1.76
12716989,Miguel,25,M,1.8
91743837,Sofía,51,F,1.83
25621282,Claudia,78,F,1.6
33202757,Andrés,48,M,1.91
29938870,Juan,31,M,1.56
94063129,Carlos,42,M,1.87
69573062,Ricardo,79,M,1.64
29579242,Juan,67,M,1.75
95840954,María,38,F,1.78
94641844,Lucía,51,F,1.47
12064441,Andrés,46,M,1.72
34061160,Carlos,49,M,1.94
72415312,Miguel,75,M,1.79
38278765,Juan,78,M,1.81
75180090,Luis,79,M,1.7
81889301,Ana,30,F,1.73
22600917,Elena,36,F,1.52
53664281,Sofía,30,F,1.54
49802884,Rosa,50,F,1.59
38671286,Lucía,18,F,1.8
27959427,Carlos,65,M,1.63
47539583,Jorge,68,M,1.83
24964966,Luis,71,M,1.94
55641654,Luis,36,M,1.82
30869149,Andrés,22,M,1.74
41327447,Fernando,43,M,1.78
37371963,Miguel,67,M,1.7
72060778,Carmen,77,F,1.57
74544784,Carlos,31,M,1.67
79623997,María,18,F,1.57
20336531,Lucía,79,F,1.47
89781824,Sofía,75,F,1.68
78082432,Claudia,79,F,1.8
34929015,Luis,71,M,1.84
33719394,Sofía,56,F,1.67
47183055,Rosa,68,F,1.8
97501637,Sofía,75,F,1.81
42681405,Ricardo,72,M,1.94
68074351,Miguel,31,M,1.91
95689481,Lucía,21,F,1.5
51225324,Fernando,32,M,1.76
95609459,María,58,F,1.72
24845877,Carmen,71,F,1.53
74513515,Rosa,38,F,1.56
56134452,Pedro,52,M,1.89
95141968,Pedro,72,M,1.6
13493991,Jorge,48,M,1.71
87244132,Lucía,33,F,1.74
60815690,Patricia,22,F,1.71
15242137,Pedro,72,M,1.57
49985413,Lidia,55,F,1.79
16559100,Pedro,47,M,1.85
86021065,Diego,25,M,1.57
97977979,Ricardo,52,M,1.9
79179252,Jorge,25,M,1.9
19303535,Juan,69,M,1.85
68393773,Andrés,28,M,1.71
37835635,Sofía,42,F,1.7
42485950,Sofía,68,F,1.46
63024848,Elena,24,F,1.56
32039067,Carlos,51,M,1.84
51282970,María,72,F,1.71
41140291,Lucía,32,F,1.6
14017664,Claudia,50,F,1.59
42890621,Juan,24,M,1.67
42429910,Elena,67,F,1.54
85449691,Lidia,37,F,1.61
78949834,Diego,53,M,1.64
97331059,Andrés,74,M,1.66
96803642,Juan,63,M,1.86
69632830,Carlos,71,M,1.62
14744815,Elena,36,F,1.57
89616839,Ana,75,F,1.72
46606106,Carlos,37,M,1.84
84617892,Miguel,50,M,1.59
57360496,Pedro,77,M,1.61
49901898,Lidia,37,F,1.82
97111479,Fernando,58,M,1.81
24858137,Carlos,71,M,1.62
55169111,Lucía,49,F,1.67
12717950,Juan,78,M,1.75
12746274,Sofía,63,F,1.62
17988323,Rosa,30,F,1.77
27310630,Lucía,23,F,1.78
94451011,Andrés,46,M,1.88
22577253,Carmen,19,F,1.81
51382157,Lidia,21,F,1.77
77853223,Ana,54,F,1.48
14458123,Carmen,68,F,1.57
84845112,Andrés,26,M,1.56
18377974,Jorge,51,M,1.68
90767811,Luis,58,M,1.71
31914397,Miguel,34,M,1.79
34430876,Ana,73,F,1.45
34680143,Carlos,61,M,1.7
65273148,Ricardo,56,M,1.86
22113846,Patricia,80,F,1.8
94867477,Andrés,35,M,1.67
14006331,Patricia,34,F,1.72
87519910,Pedro,19,M,1.67
74466654,Carmen,24,F,1.5
32343242,Ana,60,F,1.8
16637249,Jorge,79,M,1.81
56901249,Pedro,75,M,1.88
57922595,Elena,43,F,1.53
40821593,Juan,30,M,1.92
66220549,Pedro,70,M,1.95
55038041,Diego,75,M,1.84
57384151,Pedro,72,M,1.7
83937950,Diego,23,M,1.6
74443295,Elena,21,F,1.51
19097021,María,30,F,1.79
87864901,Lucía,20,F,1.65
93180671,Ricardo,49,M,1.91
44121438,Miguel,54,M,1.93
46723560,Carlos,37,M,1.69
36218866,Lucía,59,F,1.61
89255380,Carmen,72,F,1.51
70076689,Carlos,58,M,1.61
74427142,Carmen,61,F,1.5
72646587,Ricardo,42,M,1.62
37835392,Luis,31,M,1.79
71394949,Patricia,33,F,1.6
31976721,Carmen,26,F,1.84
59887065,María,19,F,1.77
92172692,Claudia,39,F,1.81
79854996,Rosa,22,F,1.64
62094436,Andrés,68,M,1.68
11720129,Diego,61,M,1.84
69359196,Ricardo,75,M,1.92
84755472,Elena,58,F,1.6
39151219,Claudia,45,F,1.82
57405503,Jorge,27,M,1.65
68381179,Andrés,18,M,1.62
73932565,Sofía,44,F,1.79
56937981,Luis,75,M,1.86
29090934,Lucía,68,F,1.82
50615067,Carmen,64,F,1.68
25601559,Fernando,61,M,1.66
33600769,Luis,48,M,1.74
55452788,Pedro,34,M,1.69
16271057,Patricia,37,F,1.75
72930541,Diego,24,M,1.8
66351793,Pedro,80,M,1.56
48952893,Ana,80,F,1.53
82630966,Carlos,48,M,1.9
22978990,Fernando,69,M,1.59
93170420,Jorge,47,M,1.7
83244960,Miguel,73,M,1.55
80094581,Claudia,25,F,1.8
17026016,Diego,38,M,1.7
91472909,Carmen,53,F,1.47
72178632,Juan,41,M,1.76
41951161,Sofía,45,F,1.46
49614430,Miguel,43,M,1.75
80808762,Luis,67,M,1.82
58024653,Lidia,22,F,1.63
46703804,Ana,78,F,1.73
23472698,Carmen,38,F,1.61
38050498,Luis,60,M,1.94
65830634,Carmen,26,F,1.64
21255390,Jorge,60,M,1.81
60312981,Rosa,33,F,1.49
90023591,Rosa,32,F,1.47
95093052,Patricia,19,F,1.68
27118958,Pedro,66,M,1.91
82046313,Ana,28,F,1.76
90542883,Andrés,63,M,1.77
72716402,Elena,31,F,1.48
10367973,Jorge,31,M,1.69
32973076,Sofía,65,F,1.79
78649137,Rosa,63,F,1.65
77659590,Ana,39,F,1.53
41574477,Ana,64,F,1.74
30658802,Ricardo,48,M,1.57
39015978,Andrés,69,M,1.92
16928583,Ricardo,25,M,1.84
99491455,Rosa,69,F,1.55
94116525,Claudia,48,F,1.53
37271152,Ricardo,71,M,1.61
86345618,Andrés,47,M,1.65
96414033,Carlos,19,M,1.56
20688725,Jorge,75,M,1.92
59307979,Fernando,79,M,1.84
75377605,Elena,58,F,1.79
91616915,Patricia,39,F,1.46
21961481,Pedro,55,M,1.74
58511996,Patricia,35,F,1.48
76040218,Pedro,51,M,1.84
90199512,Luis,34,M,1.65
15961827,Pedro,22,M,1.95
57241559,Claudia,31,F,1.46
92143092,Claudia,63,F,1.65
79366911,Luis,78,M,1.94
40927710,Diego,19,M,1.61
68167766,María,32,F,1.82
50804608,Sofía,47,F,1.68
27991572,Sofía,22,F,1.53
90049894,Juan,70,M,1.84
83019656,Lucía,52,F,1.82
57129727,Ana,23,F,1.73
87416696,Carlos,75,M,1.92
37926727,Carmen,74,F,1.71
62684025,Luis,72,M,1.69
22744161,Ana,50,F,1.82
67373403,Pedro,61,M,1.83
75392740,Juan,74,M,1.86
61121261,Carmen,59,F,1.76
83371078,María,64,F,1.63
74687924,Luis,77,M,1.72
98656538,Andrés,30,M,1.75
79218477,Luis,37,M,1.68
91779848,Ana,27,F,1.69
30188458,Patricia,31,F,1.48
60174955,Juan,59,M,1.55
10028853,Carlos,36,M,1.6
36968647,María,58,F,1.78
93500480,Miguel,65,M,1.89
73002240,Lidia,23,F,1.62
33509387,Rosa,54,F,1.57
21648104,Claudia,26,F,1.67
57770272,Diego,37,M,1.74
92937414,Rosa,45,F,1.8
95538247,Patricia,77,F,1.78
25578032,Jorge,21,M,1.87
44745984,Ricardo,69,M,1.7
49045569,Luis,51,M,1.92
47230833,Lidia,66,F,1.77
12850245,Diego,34,M,1.7
93363116,Carlos,27,M,1.63
27053786,Rosa,58,F,1.64
23535413,María,79,F,1.68
15319242,Luis,63,M,1.86
53265039,Lucía,64,F,1.78
18521202,Pedro,48,M,1.72
75107343,Carmen,75,F,1.67
66482869,Ricardo,30,M,1.67
89019919,Rosa,60,F,1.53
96444374,Pedro,66,M,1.83
77303182,Andrés,50,M,1.61
79671110,Carmen,73,F,1.81
27702095,Jorge,20,M,1.73
19886066,Diego,49,M,1.7
14008345,Miguel,72,M,1.9
41983071,Rosa,49,F,1.65
68059519,Fernando,78,M,1.89
25984505,Pedro,59,M,1.7
38541352,Patricia,42,F,1.46
87035450,Lucía,77,F,1.63
14439368,Sofía,61,F,1.6
39383493,Ana,31,F,1.8
37182729,Patricia,33,F,1.83
20257571,Jorge,67,M,1.88
60829258,Andrés,72,M,1.56
41931109,Patricia,73,F,1.68
31656961,Carmen,35,F,1.46
93176035,Pedro,18,M,1.87
89542046,Andrés,47,M,1.78
80372094,Miguel,36,M,1.95
38078116,Fernando,24,M,1.57
95262845,Fernando,25,M,1.66
97005528,Ricardo,73,M,1.63
50706921,Carlos,64,M,1.72
87472072,Luis,64,M,1.69
82119063,Carlos,51,M,1.9
49605377,Juan,38,M,1.91
19101155,Lidia,45,F,1.56
32373577,Ricardo,60,M,1.62
35805873,Luis,64,M,1.66
79299970,Ana,52,F,1.8
81847019,Carlos,58,M,1.91
55208521,Fernando,64,M,1.66
97157486,Carlos,77,M,1.58
19391179,Patricia,74,F,1.8
62593011,Diego,69,M,1.92
99986928,Ana,47,F,1.8
24367576,María,20,F,1.82
41954351,Elena,27,F,1.47
71606559,Ana,74,F,1.81
31446394,Pedro,28,M,1.91
68358642,Fernando,52,M,1.66
67560947,Ana,51,F,1.71
15468598,María,66,F,1.48
81396255,Ana,24,F,1.5
44647576,Rosa,35,F,1.78
31659939,Andrés,70,M,1.76
22658831,María,25,F,1.49
12300191,Lidia,22,F,1.64
45615421,Sofía,36,F,1.72
22496591,Carmen,74,F,1.76
76792904,Carlos,21,M,1.9
55591301,Miguel,67,M,1.62
91526942,Carmen,66,F,1.53
30865334,Ricardo,48,M,1.65
52837803,Jorge,56,M,1.84
45861799,María,61,F,1.51
29686305,Jorge,56,M,1.83
32081750,Juan,24,M,1.66
19911881,Patricia,70,F,1.57
11793841,Andrés,28,M,1.71
93969870,Miguel,50,M,1.69
99385521,Elena,46,F,1.5
50375971,Elena,60,F,1.8
76343786,Ana,75,F,1.78
32610654,Jorge,63,M,1.75
38713361,Jorge,22,M,1.68
57112160,Claudia,65,F,1.62
38168989,Luis,65,M,1.75
87488745,Ana,31,F,1.61
54071517,Rosa,57,F,1.53
53511010,Lucía,62,F,1.61
93788784,Carlos,24,M,1.64
97797646,Lidia,69,F,1.47
55357727,Pedro,19,M,1.59
67234971,Carmen,69,F,1.53
24442867,Luis,38,M,1.7
30933357,Sofía,72,F,1.82
74780609,Jorge,43,M,1.64
99147499,Sofía,61,F,1.82
84816919,Andrés,69,M,1.67
53705161,María,21,F,1.76
61594030,María,73,F,1.7
78717331,Pedro,50,M,1.61
36899094,Lucía,19,F,1.83
19582460,Miguel,35,M,1.65
13923956,Fernando,75,M,1.91
28003260,Luis,62,M,1.85
73325428,María,30,F,1.84
38405651,Patricia,18,F,1.53
95537695,Pedro,76,M,1.62
84190575,Claudia,27,F,1.63
76530909,Rosa,66,F,1.64
64218006,María,73,F,1.49
38798125,Pedro,37,M,1.91
80448364,Pedro,52,M,1.77
62071902,Sofía,46,F,1.61
69257119,Juan,68,M,1.67
33323001,Patricia,31,F,1.69
47968438,Sofía,24,F,1.71
35528682,Rosa,48,F,1.54
88425988,Ana,46,F,1.85
27430934,Diego,19,M,1.78
93911773,Ricardo,78,M,1.86
83412021,Lidia,63,F,1.83
77698593,Ricardo,76,M,1.93
72337255,Rosa,60,F,1.6
20102007,Miguel,55,M,1.63
15828550,Jorge,35,M,1.6
76882180,Ricardo,22,M,1.83
47898230,Andrés,27,M,1.58
58099969,Luis,54,M,1.71
91078439,Rosa,21,F,1.55
39390015,Claudia,66,F,1.5
53328247,Fernando,55,M,1.72
87952820,María,70,F,1.63
78365978,Carmen,46,F,1.49
22167451,Andrés,62,M,1.61
39373504,Ricardo,27,M,1.9
50310965,Sofía,47,F,1.58
16412125,Carlos,67,M,1.9
48803401,Jorge,54,M,1.86
67774129,Sofía,38,F,1.71
63505483,Patricia,69,F,1.58
25933071,Pedro,23,M,1.56
22871567,Rosa,52,F,1.62
26257540,Ana,23,F,1.54
65903572,Diego,18,M,1.77
26191352,Ana,76,F,1.85
20614640,María,64,F,1.74
20903592,Pedro,41,M,1.78
78326953,Claudia,54,F,1.82
99994893,Rosa,50,F,1.49
90112069,Andrés,49,M,1.63
72899169,María,77,F,1.78
11417366,Luis,50,M,1.58
30090369,Sofía,20,F,1.5
70480417,Carlos,79,M,1.7
62788970,Sofía,54,F,1.72
54217504,Elena,44,F,1.78
61482581,Diego,33,M,1.58
89619697,Claudia,79,F,1.5
16146014,Jorge,79,M,1.72
14533914,Fernando,19,M,1.89
87137152,Fernando,74,M,1.67
64405763,Fernando,71,M,1.71
73205674,Rosa,55,F,1.57
95447074,Carlos,76,M,1.89
35364889,Patricia,35,F,1.48
34510984,María,70,F,1.81
65742681,Lucía,33,F,1.83
93151346,Ricardo,48,M,1.65
36526597,Ana,21,F,1.81
91921671,Luis,69,M,1.92
40531684,Jorge,76,M,1.65
17494530,Rosa,46,F,1.46
22166010,Rosa,71,F,1.63
93401068,Rosa,34,F,1.76
48942586,Juan,37,M,1.57
23291549,Carmen,70,F,1.67
27211315,Lucía,68,F,1.8
93472721,Pedro,53,M,1.7
86755161,Diego,63,M,1.81
35232730,Diego,62,M,1.6
93382584,Pedro,68,M,1.73
52484704,Elena,48,F,1.62
17105219,Diego,50,M,1.59
88845128,Ricardo,73,M,1.64
61853296,Carlos,78,M,1.84
41928536,Miguel,69,M,1.95
32435117,Claudia,60,F,1.76
27202392,Diego,29,M,1.65
80547557,Fernando,23,M,1.63
12952934,Rosa,33,F,1.65
36769851,Claudia,76,F,1.6
22799220,Miguel,36,M,1.67
75704076,Sofía,75,F,1.68
45402457,Jorge,32,M,1.87
57439981,Miguel,26,M,1.62
84602052,Ana,24,F,1.84
30698604,Andrés,34,M,1.69
93079028,Elena,52,F,1.55
72592078,Andrés,59,M,1.93
36819279,Lucía,67,F,1.65
15058897,Carlos,76,M,1.88
70525372,Andrés,76,M,1.89
64841935,Pedro,42,M,1.9
28864967,Sofía,49,F,1.49
89177069,Sofía,28,F,1.72
35540756,Sofía,36,F,1.53
40432629,Carlos,52,M,1.78
67906013,María,38,F,1.52
46007540,Carlos,28,M,1.55
76115907,María,46,F,1.56
76007102,Lidia,25,F,1.85
51204467,Diego,55,M,1.92
68597856,Carmen,49,F,1.55
72009115,Juan,56,M,1.67
22247928,Lidia,70,F,1.82
43008628,Jorge,76,M,1.62
95545006,Carmen,77,F,1.82
50690712,Elena,59,F,1.62
77007184,Miguel,77,M,1.72
73992930,Claudia,44,F,1.72
64274629,Rosa,26,F,1.73
92376535,Lucía,70,F,1.61
82831270,María,67,F,1.52
53059840,Elena,30,F,1.55
72493807,Sofía,53,F,1.55
46671411,Jorge,27,M,1.88
96132048,Miguel,67,M,1.81
71766438,Lucía,56,F,1.81
16687504,Luis,60,M,1.87
72959022,Claudia,22,F,1.76
92075416,Fernando,65,M,1.85
45252301,Andrés,54,M,1.85
32945941,Carmen,53,F,1.67
42671292,Carlos,26,M,1.89
91681084,Claudia,74,F,1.72
66526296,Lucía,40,F,1.76
84865794,Miguel,58,M,1.63
52139444,Rosa,73,F,1.53
68784581,Ricardo,69,M,1.83
98436797,Luis,63,M,1.73
29246677,Rosa,47,F,1.5
17621393,María,39,F,1.83
67026077,Elena,58,F,1.55
24760882,Elena,57,F,1.5
55963208,Rosa,27,F,1.58
49886866,Carlos,38,M,1.75
18723409,Lidia,32,F,1.54
66923612,Luis,79,M,1.55
93850105,Lucía,35,F,1.6
27319436,Diego,48,M,1.88
66635290,Luis,50,M,1.86
82320801,Carmen,47,F,1.76
29933300,Claudia,31,F,1.5
48464289,Ricardo,45,M,1.68
81548607,Pedro,36,M,1.73
50866042,Carlos,69,M,1.81
88774875,Carmen,69,F,1.72
26645581,Juan,41,M,1.75
91631196,María,20,F,1.47
47115732,Andrés,38,M,1.58
28297488,Andrés,56,M,1.67
67658033,Fernando,64,M,1.89
26390599,Lidia,24,F,1.46
78203459,Diego,38,M,1.68
33126708,María,40,F,1.57
21876482,Claudia,34,F,1.53
59736879,Fernando,35,M,1.85
48098728,Sofía,48,F,1.54
29577274,Carlos,30,M,1.83
22499114,Ricardo,27,M,1.9
12027837,Claudia,57,F,1.85
89267163,Juan,43,M,1.91
36544104,Diego,66,M,1.75
25363335,Elena,24,F,1.47
64418072,Elena,53,F,1.59
87504768,María,23,F,1.52
59110014,Miguel,32,M,1.86
29352567,Luis,27,M,1.65
25086870,María,78,F,1.59
61752565,Lidia,18,F,1.74
55740088,Pedro,72,M,1.83
64812042,Sofía,43,F,1.61
50564768,Rosa,64,F,1.49
59052752,Pedro,25,M,1.78
94489229,Miguel,28,M,1.8
